pubmed_ids,drugbank_id,uniprot_id
17139284,DB01955,Q9UKM7
17016423,DB01955,Q9UKM7
17139284,DB02422,Q9UKM7
17016423,DB02422,Q9UKM7
17139284,DB02742,Q9UKM7
17016423,DB02742,Q9UKM7
10592235,DB03206,Q9UKM7
17139284,DB01955,P45124
17016423,DB01955,P45124
17139284,DB01955,P0C0T5
17016423,DB01955,P0C0T5
17139284,DB01955,P0C0T5
17016423,DB01955,P0C0T5
17139284,DB01956,P37610
17016423,DB01956,P37610
17139284,DB01956,P37610
17016423,DB01956,P37610
17139284,DB01956,P54965
17016423,DB01956,P54965
10592235,DB02659,P54965
10592235,DB07690,P54965
17139284,DB01965,P06968
17016423,DB01965,P06968
17139284,DB01965,P06968
17016423,DB01965,P06968
17139284,DB02333,P06968
17016423,DB02333,P06968
17139284,DB02333,P06968
17016423,DB02333,P06968
17139284,DB03413,P06968
17016423,DB03413,P06968
17139284,DB03413,P06968
17016423,DB03413,P06968
17139284,DB03800,P06968
17016423,DB03800,P06968
17139284,DB03800,P06968
17016423,DB03800,P06968
17139284,DB01966,P07602
17016423,DB01966,P07602
17139284,DB01967,Q83QN9
17016423,DB01967,Q83QN9
17139284,DB01967,Q83QN9
17016423,DB01967,Q83QN9
17139284,DB02191,Q83QN9
17016423,DB02191,Q83QN9
17139284,DB02191,Q83QN9
17016423,DB02191,Q83QN9
17139284,DB03916,Q83QN9
17016423,DB03916,Q83QN9
17139284,DB03916,Q83QN9
17016423,DB03916,Q83QN9
17139284,DB04154,Q83QN9
17016423,DB04154,Q83QN9
17139284,DB04154,Q83QN9
17016423,DB04154,Q83QN9
10592235,DB01967,P77173
10592235,DB01967,P77173
10592235,DB02191,P77173
10592235,DB02191,P77173
10592235,DB03916,P77173
10592235,DB03916,P77173
10592235,DB04154,P77173
10592235,DB04154,P77173
17139284,DB01969,O75390
17016423,DB01969,O75390
10592235,DB01969,O75390
17139284,DB01992,O75390
17016423,DB01992,O75390
10592235,DB01992,O75390
17139284,DB02637,O75390
17016423,DB02637,O75390
10592235,DB02637,O75390
17139284,DB03182,O75390
17016423,DB03182,O75390
10592235,DB03182,O75390
17139284,DB03499,O75390
17016423,DB03499,O75390
10592235,DB03499,O75390
17139284,DB04230,O75390
17016423,DB04230,O75390
10592235,DB04230,O75390
17139284,DB04272,O75390
17016423,DB04272,O75390
10592235,DB04272,O75390
17139284,DB01971,Q88CZ6
17016423,DB01971,Q88CZ6
17139284,DB01972,Q16774
17016423,DB01972,Q16774
10592235,DB01972,Q16774
17139284,DB01972,Q9A5I5
17016423,DB01972,Q9A5I5
17139284,DB01972,Q38087
17016423,DB01972,Q38087
17139284,DB02857,Q38087
17016423,DB02857,Q38087
10592235,DB08245,Q38087
17139284,DB01972,P36959
17016423,DB01972,P36959
17139284,DB01972,P00497
17016423,DB01972,P00497
17139284,DB01972,P0A9M5
17016423,DB01972,P0A9M5
17139284,DB01972,P0A9M5
17016423,DB01972,P0A9M5
17139284,DB02134,P0A9M5
17016423,DB02134,P0A9M5
17139284,DB02134,P0A9M5
17016423,DB02134,P0A9M5
17139284,DB02377,P0A9M5
17016423,DB02377,P0A9M5
17139284,DB02377,P0A9M5
17016423,DB02377,P0A9M5
17139284,DB03942,P0A9M5
17016423,DB03942,P0A9M5
17139284,DB03942,P0A9M5
17016423,DB03942,P0A9M5
17139284,DB01972,P0AG16
17016423,DB01972,P0AG16
17139284,DB01972,P0AG16
17016423,DB01972,P0AG16
17139284,DB03942,P0AG16
17016423,DB03942,P0AG16
17139284,DB03942,P0AG16
17016423,DB03942,P0AG16
17139284,DB04296,P0AG16
17016423,DB04296,P0AG16
17139284,DB04296,P0AG16
17016423,DB04296,P0AG16
17139284,DB01975,P83844
17016423,DB01975,P83844
17139284,DB01975,P83844
17016423,DB01975,P83844
17139284,DB02059,P83844
17016423,DB02059,P83844
17139284,DB02059,P83844
17016423,DB02059,P83844
17139284,DB01987,P37063
17016423,DB01987,P37063
17139284,DB03147,P37063
17016423,DB03147,P37063
17139284,DB01987,P0AFG8
17016423,DB01987,P0AFG8
17139284,DB01987,P0AFG8
17016423,DB01987,P0AFG8
17139284,DB01989,Q9Y6L7
17016423,DB01989,Q9Y6L7
10592235,DB01989,Q9Y6L7
17139284,DB01990,P35398
17016423,DB01990,P35398
10592235,DB01990,P35398
17139284,DB04540,P35398
17016423,DB04540,P35398
10592235,DB04540,P35398
17139284,DB01991,O67648
17016423,DB01991,O67648
17139284,DB04257,O67648
17016423,DB04257,O67648
10592235,DB07355,O67648
10592235,DB07536,O67648
10592235,DB08231,O67648
17139284,DB01992,Q8ZKF6
17016423,DB01992,Q8ZKF6
17139284,DB03230,Q8ZKF6
17016423,DB03230,Q8ZKF6
17139284,DB01992,P07108
17016423,DB01992,P07108
10592235,DB01992,P07108
17139284,DB03381,P07108
17016423,DB03381,P07108
10592235,DB03381,P07108
17139284,DB01992,P69903
17016423,DB01992,P69903
17139284,DB01992,P69903
17016423,DB01992,P69903
17139284,DB01992,P31572
17016423,DB01992,P31572
17139284,DB01992,P31572
17016423,DB01992,P31572
17139284,DB02516,P31572
17016423,DB02516,P31572
17139284,DB02516,P31572
17016423,DB02516,P31572
17139284,DB01992,P09373
17016423,DB01992,P09373
17139284,DB01992,P09373
17016423,DB01992,P09373
17139284,DB03278,P09373
17016423,DB03278,P09373
17139284,DB03278,P09373
17016423,DB03278,P09373
17139284,DB03940,P09373
17016423,DB03940,P09373
17139284,DB03940,P09373
17016423,DB03940,P09373
17139284,DB01992,P0A6I8
17016423,DB01992,P0A6I8
17139284,DB01992,P0A6I8
17016423,DB01992,P0A6I8
17139284,DB03170,P0A6I8
17016423,DB03170,P0A6I8
17139284,DB03170,P0A6I8
17016423,DB03170,P0A6I8
17139284,DB03912,P0A6I8
17016423,DB03912,P0A6I8
17139284,DB03912,P0A6I8
17016423,DB03912,P0A6I8
17139284,DB01992,P96618
17016423,DB01992,P96618
17139284,DB04447,P96618
17016423,DB04447,P96618
17139284,DB01992,P21340
17016423,DB01992,P21340
17139284,DB04447,P21340
17016423,DB04447,P21340
17139284,DB01992,P0A8V9
17016423,DB01992,P0A8V9
17139284,DB01992,P0A8V9
17016423,DB01992,P0A8V9
17139284,DB01992,Q92993
17016423,DB01992,Q92993
10592235,DB01992,Q92993
17139284,DB02039,Q92993
17016423,DB02039,Q92993
10592235,DB02039,Q92993
10592235,DB01992,Q92830
10592235,DB08186,Q92831
10592235,DB08291,Q92831
17139284,DB01992,P0ACC7
17016423,DB01992,P0ACC7
17139284,DB01992,P0ACC7
17016423,DB01992,P0ACC7
17139284,DB03397,P0ACC7
17016423,DB03397,P0ACC7
17139284,DB03397,P0ACC7
17016423,DB03397,P0ACC7
17139284,DB03814,P0ACC7
17016423,DB03814,P0ACC7
17139284,DB03814,P0ACC7
17016423,DB03814,P0ACC7
17139284,DB01998,P01009
17016423,DB01998,P01009
17139284,DB03345,P01009
17016423,DB03345,P01009
17139284,DB02005,Q01468
17016423,DB02005,Q01468
17139284,DB02007,P19367
17016423,DB02007,P19367
17139284,DB02379,P19367
17016423,DB02379,P19367
17139284,DB04395,P19367
17016423,DB04395,P19367
17139284,DB02007,P54716
17016423,DB02007,P54716
17139284,DB02007,P31677
17016423,DB02007,P31677
17139284,DB02007,P31677
17016423,DB02007,P31677
17139284,DB03435,P31677
17016423,DB03435,P31677
17139284,DB03435,P31677
17016423,DB03435,P31677
17139284,DB03488,P31677
17016423,DB03488,P31677
17139284,DB03488,P31677
17016423,DB03488,P31677
17139284,DB04355,P31677
17016423,DB04355,P31677
17139284,DB04355,P31677
17016423,DB04355,P31677
17139284,DB02007,P17169
17016423,DB02007,P17169
17139284,DB02007,P17169
17016423,DB02007,P17169
17139284,DB02445,P17169
17016423,DB02445,P17169
17139284,DB02445,P17169
17016423,DB02445,P17169
17139284,DB02446,P17169
17016423,DB02446,P17169
17139284,DB02446,P17169
17016423,DB02446,P17169
17139284,DB02657,P17169
17016423,DB02657,P17169
17139284,DB02657,P17169
17016423,DB02657,P17169
17139284,DB03581,P17169
17016423,DB03581,P17169
17139284,DB03581,P17169
17016423,DB03581,P17169
17139284,DB03814,P17169
17016423,DB03814,P17169
17139284,DB03814,P17169
17016423,DB03814,P17169
17139284,DB02007,Q9X108
17016423,DB02007,Q9X108
17139284,DB02007,P06744
17016423,DB02007,P06744
10592235,DB02007,P06744
17139284,DB02076,P06744
17016423,DB02076,P06744
10592235,DB02076,P06744
17139284,DB02093,P06744
17016423,DB02093,P06744
10592235,DB02093,P06744
17139284,DB02548,P06744
17016423,DB02548,P06744
10592235,DB02548,P06744
17139284,DB03042,P06744
17016423,DB03042,P06744
10592235,DB03042,P06744
17139284,DB03581,P06744
17016423,DB03581,P06744
10592235,DB03581,P06744
17139284,DB03937,P06744
17016423,DB03937,P06744
10592235,DB03937,P06744
10592235,DB04493,P06744
17139284,DB02010,Q08881
17016423,DB02010,Q08881
23072642,DB06589,Q08881
17139284,DB02010,P43405
17016423,DB02010,P43405
10592235,DB06834,P43405
10592235,DB07159,P43405
10592235,DB07194,P43405
10592235,DB08361,P43405
16610779,DB08846,P43405
17139284,DB02010,P49137
17016423,DB02010,P49137
10592235,DB07234,P49137
10592235,DB07406,P49137
10592235,DB07430,P49137
10592235,DB07431,P49137
10592235,DB07728,P49137
10592235,DB08358,P49137
17139284,DB02010,P41240
17016423,DB02010,P41240
17139284,DB02010,P48736
17016423,DB02010,P48736
17139284,DB02375,P48736
17016423,DB02375,P48736
10592235,DB02375,P48736
10592235,DB02656,P48736
10592235,DB04216,P48736
10592235,DB04769,P48736
10592235,DB06831,P48736
10592235,DB06836,P48736
10592235,DB07073,P48736
10592235,DB07335,P48736
10592235,DB07503,P48736
10592235,DB08059,P48736
10592235,DB08300,P48736
17139284,DB02010,Q04759
17016423,DB02010,Q04759
17139284,DB02482,Q04759
17016423,DB02482,Q04759
17139284,DB04522,Q04759
17016423,DB04522,Q04759
17139284,DB02010,P43403
17016423,DB02010,P43403
17139284,DB02015,P0ABQ4
17016423,DB02015,P0ABQ4
17139284,DB02015,P0ABQ4
17016423,DB02015,P0ABQ4
17139284,DB02363,P0ABQ4
17016423,DB02363,P0ABQ4
17139284,DB02363,P0ABQ4
17016423,DB02363,P0ABQ4
17139284,DB02718,P0ABQ4
17016423,DB02718,P0ABQ4
17139284,DB02718,P0ABQ4
17016423,DB02718,P0ABQ4
17139284,DB03461,P0ABQ4
17016423,DB03461,P0ABQ4
17139284,DB03461,P0ABQ4
17016423,DB03461,P0ABQ4
17139284,DB03625,P0ABQ4
17016423,DB03625,P0ABQ4
17139284,DB03625,P0ABQ4
17016423,DB03625,P0ABQ4
17139284,DB03904,P0ABQ4
17016423,DB03904,P0ABQ4
17139284,DB03904,P0ABQ4
17016423,DB03904,P0ABQ4
10592235,DB07262,P0ABQ4
10592235,DB07262,P0ABQ4
17139284,DB02016,P48449
17016423,DB02016,P48449
17139284,DB03563,P48449
17016423,DB03563,P48449
17139284,DB03696,P48449
17016423,DB03696,P48449
17139284,DB02018,P20231
17016423,DB02018,P20231
17139284,DB02018,P20231
17016423,DB02018,P20231
10592235,DB04764,P20231
10592235,DB04764,P20231
10592235,DB06962,P20231
10592235,DB06962,P20231
17139284,DB02022,P25052
17016423,DB02022,P25052
17139284,DB02022,P55882
17016423,DB02022,P55882
17139284,DB02023,P08337
17016423,DB02023,P08337
17139284,DB02023,P08337
17016423,DB02023,P08337
10592235,DB02028,P50607
17139284,DB02029,P34913
17016423,DB02029,P34913
10592235,DB02029,P34913
10592235,DB03677,P34913
10592235,DB04213,P34913
10592235,DB08256,P34913
10592235,DB08257,P34913
10592235,DB08258,P34913
10592235,DB08259,P34913
17139284,DB02031,O34453
17016423,DB02031,O34453
17139284,DB03144,O34453
17016423,DB03144,O34453
17139284,DB02031,P0A884
17016423,DB02031,P0A884
17139284,DB02031,P0A884
17016423,DB02031,P0A884
17139284,DB02223,P0A884
17016423,DB02223,P0A884
17139284,DB02223,P0A884
17016423,DB02223,P0A884
17139284,DB02256,P0A884
17016423,DB02256,P0A884
17139284,DB02256,P0A884
17016423,DB02256,P0A884
17139284,DB02301,P0A884
17016423,DB02301,P0A884
17139284,DB02301,P0A884
17016423,DB02301,P0A884
17139284,DB02467,P0A884
17016423,DB02467,P0A884
17139284,DB02467,P0A884
17016423,DB02467,P0A884
17139284,DB02752,P0A884
17016423,DB02752,P0A884
10592235,DB02752,P0A884
17139284,DB02752,P0A884
17016423,DB02752,P0A884
10592235,DB02752,P0A884
17139284,DB02899,P0A884
17016423,DB02899,P0A884
10592235,DB02899,P0A884
17139284,DB02899,P0A884
17016423,DB02899,P0A884
10592235,DB02899,P0A884
17139284,DB03038,P0A884
17016423,DB03038,P0A884
17139284,DB03038,P0A884
17016423,DB03038,P0A884
17139284,DB03157,P0A884
17016423,DB03157,P0A884
17139284,DB03157,P0A884
17016423,DB03157,P0A884
17139284,DB03274,P0A884
17016423,DB03274,P0A884
17139284,DB03274,P0A884
17016423,DB03274,P0A884
17139284,DB03541,P0A884
17016423,DB03541,P0A884
10592235,DB03541,P0A884
17139284,DB03541,P0A884
17016423,DB03541,P0A884
10592235,DB03541,P0A884
17139284,DB03558,P0A884
17016423,DB03558,P0A884
17139284,DB03558,P0A884
17016423,DB03558,P0A884
17139284,DB03761,P0A884
17016423,DB03761,P0A884
17139284,DB03761,P0A884
17016423,DB03761,P0A884
17139284,DB03800,P0A884
17016423,DB03800,P0A884
17139284,DB03800,P0A884
17016423,DB03800,P0A884
17139284,DB03818,P0A884
17016423,DB03818,P0A884
10592235,DB03818,P0A884
17139284,DB03818,P0A884
17016423,DB03818,P0A884
10592235,DB03818,P0A884
17139284,DB04447,P0A884
17016423,DB04447,P0A884
17139284,DB04447,P0A884
17016423,DB04447,P0A884
17139284,DB04457,P0A884
17016423,DB04457,P0A884
17139284,DB04457,P0A884
17016423,DB04457,P0A884
17139284,DB04503,P0A884
17016423,DB04503,P0A884
10592235,DB04503,P0A884
17139284,DB04503,P0A884
17016423,DB04503,P0A884
10592235,DB04503,P0A884
17139284,DB04530,P0A884
17016423,DB04530,P0A884
17139284,DB04530,P0A884
17016423,DB04530,P0A884
10592235,DB08131,P0A884
10592235,DB08131,P0A884
10592235,DB02032,Q9KKU4
17139284,DB02034,Q16706
17016423,DB02034,Q16706
10592235,DB02034,Q16706
17139284,DB02318,Q16706
17016423,DB02318,Q16706
10592235,DB02318,Q16706
17139284,DB02492,Q16706
17016423,DB02492,Q16706
10592235,DB02492,Q16706
17139284,DB02742,Q16706
17016423,DB02742,Q16706
10592235,DB02742,Q16706
17139284,DB03008,Q16706
17016423,DB03008,Q16706
10592235,DB03008,Q16706
17139284,DB03414,Q16706
17016423,DB03414,Q16706
10592235,DB03414,Q16706
17139284,DB03955,Q16706
17016423,DB03955,Q16706
10592235,DB03955,Q16706
10592235,DB06984,Q16706
10592235,DB08321,Q16706
17139284,DB02035,P50897
17016423,DB02035,P50897
10592235,DB02035,P50897
17139284,DB03796,P50897
17016423,DB03796,P50897
10592235,DB03796,P50897
17139284,DB02036,Q9I7A8
17016423,DB02036,Q9I7A8
10592235,DB02036,Q9I7A8
17139284,DB02810,Q9I7A8
17016423,DB02810,Q9I7A8
17139284,DB04310,Q9I7A8
17016423,DB04310,Q9I7A8
10592235,DB04310,Q9I7A8
17139284,DB02043,P43457
17016423,DB02043,P43457
17139284,DB02686,P43457
17016423,DB02686,P43457
10592235,DB02046,Q9UKQ2
10592235,DB02215,Q9UKQ2
10592235,DB02255,Q9UKQ2
10592235,DB02996,Q9UKQ2
10592235,DB03088,Q9UKQ2
10592235,DB03880,Q9UKQ2
10592235,DB08733,Q9UKQ2
11752352,DB02052,Q00535
10592235,DB02052,Q00535
11752352,DB02116,Q00535
11752352,DB02950,Q00535
11752352,DB03428,Q00535
11752352,DB03496,Q00535
11752352,DB04014,Q00535
10592235,DB07364,Q00535
11752352,DB02052,P06493
11752352,DB02116,P06493
11752352,DB02950,P06493
11752352,DB03428,P06493
11752352,DB03496,P06493
11752352,DB04014,P06493
10592235,DB02052,Q15078
10592235,DB07364,Q15078
17139284,DB02053,Q5SIR5
17016423,DB02053,Q5SIR5
17139284,DB03745,Q5SIR5
17016423,DB03745,Q5SIR5
17139284,DB02059,P26397
17016423,DB02059,P26397
17139284,DB03069,P26397
17016423,DB03069,P26397
17139284,DB02059,P13639
17016423,DB02059,P13639
10592235,DB02059,P13639
17139284,DB03223,P13639
17016423,DB03223,P13639
10592235,DB03223,P13639
17139284,DB04315,P13639
17016423,DB04315,P13639
10592235,DB04315,P13639
10592235,DB08348,P13639
17139284,DB02059,Q9NXA8
17016423,DB02059,Q9NXA8
10592235,DB02059,Q9NXA8
17139284,DB02701,Q9NXA8
17016423,DB02701,Q9NXA8
10592235,DB02701,Q9NXA8
17139284,DB03478,Q9NXA8
17016423,DB03478,Q9NXA8
10592235,DB03478,Q9NXA8
17355872,DB04786,Q9NXA8
10592235,DB02059,Q9NTG7
17139284,DB02066,P0ABP8
17016423,DB02066,P0ABP8
17139284,DB02066,P0ABP8
17016423,DB02066,P0ABP8
17139284,DB02113,P0ABP8
17016423,DB02113,P0ABP8
17139284,DB02113,P0ABP8
17016423,DB02113,P0ABP8
12937174,DB02896,P0ABP8
12937174,DB02896,P0ABP8
17139284,DB02934,P0ABP8
17016423,DB02934,P0ABP8
17139284,DB02934,P0ABP8
17016423,DB02934,P0ABP8
17139284,DB02947,P0ABP8
17016423,DB02947,P0ABP8
17139284,DB02947,P0ABP8
17016423,DB02947,P0ABP8
17139284,DB03172,P0ABP8
17016423,DB03172,P0ABP8
17139284,DB03172,P0ABP8
17016423,DB03172,P0ABP8
17139284,DB03528,P0ABP8
17016423,DB03528,P0ABP8
17139284,DB03528,P0ABP8
17016423,DB03528,P0ABP8
17139284,DB03735,P0ABP8
17016423,DB03735,P0ABP8
17139284,DB03735,P0ABP8
17016423,DB03735,P0ABP8
17139284,DB03952,P0ABP8
17016423,DB03952,P0ABP8
17139284,DB03952,P0ABP8
17016423,DB03952,P0ABP8
17139284,DB03986,P0ABP8
17016423,DB03986,P0ABP8
17139284,DB03986,P0ABP8
17016423,DB03986,P0ABP8
17139284,DB04198,P0ABP8
17016423,DB04198,P0ABP8
17139284,DB04198,P0ABP8
17016423,DB04198,P0ABP8
17139284,DB04441,P0ABP8
17016423,DB04441,P0ABP8
17139284,DB04441,P0ABP8
17016423,DB04441,P0ABP8
17139284,DB02074,P07148
17016423,DB02074,P07148
10592235,DB02074,P07148
17139284,DB02216,P07148
17016423,DB02216,P07148
10592235,DB02216,P07148
10592235,DB02659,P07148
17139284,DB04224,P07148
17016423,DB04224,P07148
10592235,DB04224,P07148
17139284,DB02076,P46859
17016423,DB02076,P46859
17139284,DB02076,P46859
17016423,DB02076,P46859
17139284,DB03909,P46859
17016423,DB03909,P46859
17139284,DB03909,P46859
17016423,DB03909,P46859
17139284,DB02078,P61322
17016423,DB02078,P61322
17139284,DB02078,P61322
17016423,DB02078,P61322
10592235,DB02078,P35080
10592235,DB02580,P35080
10592235,DB02078,P61320
10592235,DB02078,P61320
10592235,DB02078,A9CJ63
10592235,DB02078,Q0WKM4
10592235,DB02078,Q5LRQ9
10592235,DB02078,Q81Y15
10592235,DB02078,Q81Y15
17139284,DB02082,Q92930
17016423,DB02082,Q92930
10592235,DB02082,Q92930
17139284,DB04315,Q92930
17016423,DB04315,Q92930
10592235,DB04315,Q92930
17139284,DB02088,P0AE18
17016423,DB02088,P0AE18
17139284,DB02088,P0AE18
17016423,DB02088,P0AE18
17139284,DB02151,P0AE18
17016423,DB02151,P0AE18
17139284,DB02151,P0AE18
17016423,DB02151,P0AE18
17139284,DB02909,P0AE18
17016423,DB02909,P0AE18
10592235,DB02909,P0AE18
17139284,DB02909,P0AE18
17016423,DB02909,P0AE18
10592235,DB02909,P0AE18
17139284,DB03799,P0AE18
17016423,DB03799,P0AE18
17139284,DB03799,P0AE18
17016423,DB03799,P0AE18
17139284,DB04015,P0AE18
17016423,DB04015,P0AE18
17139284,DB04015,P0AE18
17016423,DB04015,P0AE18
10592235,DB07304,P0AE18
10592235,DB07304,P0AE18
10592235,DB07305,P0AE18
10592235,DB07305,P0AE18
10592235,DB07308,P0AE18
10592235,DB07308,P0AE18
10592235,DB07407,P0AE18
10592235,DB07407,P0AE18
10592235,DB07408,P0AE18
10592235,DB07408,P0AE18
10592235,DB07591,P0AE18
10592235,DB07591,P0AE18
10592235,DB07758,P0AE18
10592235,DB07758,P0AE18
10592235,DB07759,P0AE18
10592235,DB07759,P0AE18
10592235,DB08451,P0AE18
10592235,DB08451,P0AE18
10592235,DB08666,P0AE18
10592235,DB08666,P0AE18
10592235,DB08667,P0AE18
10592235,DB08667,P0AE18
10592235,DB08668,P0AE18
10592235,DB08668,P0AE18
10592235,DB08669,P0AE18
10592235,DB08669,P0AE18
10592235,DB08670,P0AE18
10592235,DB08670,P0AE18
10592235,DB08671,P0AE18
10592235,DB08671,P0AE18
10592235,DB08718,P0AE18
10592235,DB08718,P0AE18
10592235,DB08757,P0AE18
10592235,DB08757,P0AE18
10592235,DB08758,P0AE18
10592235,DB08758,P0AE18
10592235,DB02091,P20248
10592235,DB02407,P20248
10592235,DB02833,P20248
10592235,DB02915,P20248
10592235,DB06844,P20248
10592235,DB06944,P20248
10592235,DB06948,P20248
10592235,DB07126,P20248
10592235,DB07137,P20248
10592235,DB07164,P20248
10592235,DB07203,P20248
10592235,DB07471,P20248
10592235,DB07533,P20248
10592235,DB07534,P20248
10592235,DB07538,P20248
10592235,DB07539,P20248
10592235,DB07562,P20248
10592235,DB07688,P20248
10592235,DB07852,P20248
10592235,DB08178,P20248
10592235,DB08182,P20248
10592235,DB08218,P20248
10592235,DB08219,P20248
10592235,DB08233,P20248
10592235,DB08241,P20248
10592235,DB08248,P20248
10592235,DB08285,P20248
10592235,DB08309,P20248
10592235,DB08355,P20248
10592235,DB08463,P20248
10592235,DB08527,P20248
10592235,DB08572,P20248
10592235,DB08694,P20248
17139284,DB02097,Q9BZX2
17016423,DB02097,Q9BZX2
17139284,DB02431,Q9BZX2
17016423,DB02431,Q9BZX2
17139284,DB03403,Q9BZX2
17016423,DB03403,Q9BZX2
17139284,DB04005,Q9BZX2
17016423,DB04005,Q9BZX2
17139284,DB04272,Q9BZX2
17016423,DB04272,Q9BZX2
17139284,DB02102,P04585
17016423,DB02102,P04585
17139284,DB02702,P04585
17016423,DB02702,P04585
17139284,DB02729,P04585
17016423,DB02729,P04585
18043758,DB06581,P04585
10592235,DB06910,P04585
10592235,DB07184,P04585
10592235,DB07191,P04585
10592235,DB07332,P04585
10592235,DB07472,P04585
10592235,DB07473,P04585
10592235,DB07781,P04585
10592235,DB07797,P04585
10592235,DB07820,P04585
10592235,DB07826,P04585
10592235,DB07864,P04585
10592235,DB07867,P04585
10592235,DB07868,P04585
10592235,DB07869,P04585
10592235,DB07871,P04585
10592235,DB07884,P04585
10592235,DB07892,P04585
10592235,DB07910,P04585
10592235,DB08154,P04585
10592235,DB08188,P04585
10592235,DB08211,P04585
10592235,DB08286,P04585
10592235,DB08372,P04585
10592235,DB08379,P04585
10592235,DB08444,P04585
10592235,DB08446,P04585
10592235,DB08459,P04585
10592235,DB08460,P04585
10592235,DB08494,P04585
10592235,DB08502,P04585
10592235,DB08528,P04585
10592235,DB08598,P04585
10592235,DB08634,P04585
10592235,DB08665,P04585
10592235,DB08679,P04585
10592235,DB08680,P04585
10592235,DB08681,P04585
10592235,DB08682,P04585
17139284,DB02107,Q6UWN8
17016423,DB02107,Q6UWN8
10592235,DB02107,Q6UWN8
17139284,DB02108,P07858
17016423,DB02108,P07858
17139284,DB02148,P07858
17016423,DB02148,P07858
10592235,DB02148,P07858
17139284,DB02685,P07858
17016423,DB02685,P07858
10592235,DB02855,P07858
17139284,DB03329,P07858
17016423,DB03329,P07858
10592235,DB03329,P07858
17139284,DB03588,P07858
17016423,DB03588,P07858
10592235,DB03588,P07858
10592235,DB04126,P07858
10592235,DB04579,P07858
10592235,DB07160,P07858
10592235,DB07219,P07858
10592235,DB07223,P07858
10592235,DB07224,P07858
10592235,DB07225,P07858
10592235,DB07231,P07858
17139284,DB02109,P0A7D4
17016423,DB02109,P0A7D4
17139284,DB02109,P0A7D4
17016423,DB02109,P0A7D4
17139284,DB02493,P0A7D4
17016423,DB02493,P0A7D4
17139284,DB02493,P0A7D4
17016423,DB02493,P0A7D4
17139284,DB02666,P0A7D4
17016423,DB02666,P0A7D4
17139284,DB02666,P0A7D4
17016423,DB02666,P0A7D4
17139284,DB02682,P0A7D4
17016423,DB02682,P0A7D4
17139284,DB02682,P0A7D4
17016423,DB02682,P0A7D4
17139284,DB02836,P0A7D4
17016423,DB02836,P0A7D4
17139284,DB02836,P0A7D4
17016423,DB02836,P0A7D4
17139284,DB02954,P0A7D4
17016423,DB02954,P0A7D4
17139284,DB02954,P0A7D4
17016423,DB02954,P0A7D4
17139284,DB03146,P0A7D4
17016423,DB03146,P0A7D4
17139284,DB03146,P0A7D4
17016423,DB03146,P0A7D4
17139284,DB04315,P0A7D4
17016423,DB04315,P0A7D4
17139284,DB04315,P0A7D4
17016423,DB04315,P0A7D4
17139284,DB04460,P0A7D4
17016423,DB04460,P0A7D4
17139284,DB04460,P0A7D4
17016423,DB04460,P0A7D4
17139284,DB04566,P0A7D4
17016423,DB04566,P0A7D4
17139284,DB04566,P0A7D4
17016423,DB04566,P0A7D4
17139284,DB02119,P26281
17016423,DB02119,P26281
17139284,DB02119,P26281
17016423,DB02119,P26281
17139284,DB02596,P26281
17016423,DB02596,P26281
17139284,DB02596,P26281
17016423,DB02596,P26281
17139284,DB03197,P26281
17016423,DB03197,P26281
17139284,DB03197,P26281
17016423,DB03197,P26281
17139284,DB04047,P26281
17016423,DB04047,P26281
17139284,DB04047,P26281
17016423,DB04047,P26281
17139284,DB04158,P26281
17016423,DB04158,P26281
17139284,DB04158,P26281
17016423,DB04158,P26281
10592235,DB04610,P26281
10592235,DB04610,P26281
17139284,DB02121,P27017
17016423,DB02121,P27017
17139284,DB02736,P27017
17016423,DB02736,P27017
17139284,DB02123,P0AET8
17016423,DB02123,P0AET8
17139284,DB02123,P0AET8
17016423,DB02123,P0AET8
17139284,DB02129,P05020
17016423,DB02129,P05020
17139284,DB02129,P05020
17016423,DB02129,P05020
17139284,DB02262,P05020
17016423,DB02262,P05020
11752352,DB02262,P05020
17139284,DB02262,P05020
17016423,DB02262,P05020
11752352,DB02262,P05020
17139284,DB03801,P05020
17016423,DB03801,P05020
17139284,DB03801,P05020
17016423,DB03801,P05020
17139284,DB04252,P05020
17016423,DB04252,P05020
17139284,DB04252,P05020
17016423,DB04252,P05020
17139284,DB02130,P26602
17016423,DB02130,P26602
17139284,DB02130,P26602
17016423,DB02130,P26602
17139284,DB04242,P26602
17016423,DB04242,P26602
17139284,DB04242,P26602
17016423,DB04242,P26602
17139284,DB02134,P45563
17016423,DB02134,P45563
17139284,DB02134,P45563
17016423,DB02134,P45563
17139284,DB02377,P45563
17016423,DB02377,P45563
17139284,DB02377,P45563
17016423,DB02377,P45563
10592235,DB02140,P09668
17139284,DB03120,P09668
17016423,DB03120,P09668
10592235,DB03120,P09668
10592235,DB04126,P09668
10592235,DB08526,P09668
17139284,DB02142,Q9X0D0
17016423,DB02142,Q9X0D0
17139284,DB03997,Q9X0D0
17016423,DB03997,Q9X0D0
17139284,DB02142,Q56232
17016423,DB02142,Q56232
17139284,DB04299,Q56232
17016423,DB04299,Q56232
17139284,DB02142,P22256
17016423,DB02142,P22256
17139284,DB02142,P22256
17016423,DB02142,P22256
17139284,DB02783,P22256
17016423,DB02783,P22256
17139284,DB02783,P22256
17016423,DB02783,P22256
